x,y,z,tonnage,grade,economic_value,reserve
6,0,0,1000,0.159,-12048.21,-1
6,0,1,1000,0.192,-10400.54,-1
6,0,2,1000,0.2219,-8903.58,-1
6,0,3,1000,0.2842,-5787.62,-1
6,0,4,1000,0.3412,-2937.54,-1
6,0,5,1000,0.3416,-2922.17,-1
6,0,6,1000,0.3282,-3588.95,-1
6,0,7,1000,0.3139,-4304.11,-1
6,0,8,1000,0.2588,-7059.35,-1
6,0,9,1000,0.202,-9900.57,-1
6,1,0,1000,0.1822,-10892.03,-1
6,1,1,1000,0.2297,-8514.79,-1
6,1,2,1000,0.2711,-6444.62,-1
6,1,3,1000,0.3339,-3303.52,-1
6,1,4,1000,0.3845,-777.16,-1
6,1,5,1000,0.3675,-1624.98,-1
6,1,6,1000,0.3471,-2645.24,-1
6,1,7,1000,0.329,-3549.03,-1
6,1,8,1000,0.2691,-6544.01,-1
6,1,9,1000,0.2099,-9504.29,-1
6,2,0,1000,0.2056,-9718.79,-1
6,2,1,1000,0.2862,-5687.6,-1
6,2,2,1000,0.3516,-2417.56,-1
6,2,3,1000,0.3889,-556.2,-1
6,2,4,1000,0.4098,490.23,-1
6,2,5,1000,0.4122,612.18,-1
6,2,6,1000,0.4164,819.34,-1
6,2,7,1000,0.3825,-877.23,-1
6,2,8,1000,0.3091,-4546.63,-1
6,2,9,1000,0.2449,-7757.46,-1
6,3,0,1000,0.2214,-8931.11,-1
6,3,1,1000,0.3249,-3756.84,-1
6,3,2,1000,0.4121,607.45,-1
6,3,3,1000,0.441,2051.19,-1
6,3,4,1000,0.4485,2422.63,-1
6,3,5,1000,0.4666,3331.2,-1
6,3,6,1000,0.4866,4329.81,-1
6,3,7,1000,0.4383,1916.48,-1
6,3,8,1000,0.3475,-2623.14,-1
6,3,9,1000,0.2739,-6306.67,-1
6,4,0,1000,0.2333,-8336.3,-1
6,4,1,1000,0.342,-2900.6,-1
6,4,2,1000,0.4382,1908.15,-1
6,4,3,1000,0.4787,3936.9,-1
6,4,4,1000,0.4932,4661.57,-1
6,4,5,1000,0.5058,5291.38,-1
6,4,6,1000,0.5185,5926.37,-1
6,4,7,1000,0.4632,3161.34,-1
6,4,8,1000,0.3631,-1847.07,-1
6,4,9,1000,0.2818,-5911.72,-1
6,5,0,1000,0.248,-7598.18,-1
6,5,1,1000,0.3434,-2831.37,-1
6,5,2,1000,0.4326,1627.66,-1
6,5,3,1000,0.5001,5002.68,-1
6,5,4,1000,0.5476,7377.95,-1
6,5,5,1000,0.5716,8579.98,-1
6,5,6,1000,0.5683,8412.62,-1
6,5,7,1000,0.5029,5146.44,-1
6,5,8,1000,0.4001,6.2,-1
6,5,9,1000,0.3059,-4703.36,-1
6,6,0,1000,0.2766,-6170.62,-1
6,6,1,1000,0.3748,-1261.43,-1
6,6,2,1000,0.4843,4217.11,-1
6,6,3,1000,0.5938,9690.93,-1
6,6,4,1000,0.6796,13979.62,-1
6,6,5,1000,0.7202,16009.88,-1
6,6,6,1000,0.7011,15053.6,-1
6,6,7,1000,0.6124,10618.59,-1
6,6,8,1000,0.4851,4256.89,-1
6,6,9,1000,0.3641,-1796.18,-1
6,7,0,1000,0.3086,-4571.8,-1
6,7,1,1000,0.4295,1474.26,-1
6,7,2,1000,0.5853,9265.24,-1
6,7,3,1000,0.737,16849.88,-1
6,7,4,1000,0.8467,22333.74,-1
6,7,5,1000,0.8881,24402.89,-1
6,7,6,1000,0.8533,22664.33,-1
6,7,7,1000,0.7358,16789.77,-1
6,7,8,1000,0.5726,8629.99,-1
6,7,9,1000,0.4212,1060.15,-1
6,8,0,1000,0.3321,-3393.43,-1
6,8,1,1000,0.4802,4010.33,-1
6,8,2,1000,0.6791,13955.24,-1
6,8,3,1000,0.8503,22515.16,-1
6,8,4,1000,0.9587,27935.82,-1
6,8,5,1000,0.9919,29592.95,-1
6,8,6,1000,0.9477,27387.47,-1
6,8,7,1000,0.8107,20535.79,-1
6,8,8,1000,0.6367,11833.25,-1
6,8,9,1000,0.4587,2934.85,-1
6,9,0,1000,0.3211,-3943.29,-1
6,9,1,1000,0.4738,3687.73,-1
6,9,2,1000,0.668,13397.81,-1
6,9,3,1000,0.8177,20887.06,-1
6,9,4,1000,0.9114,25568.02,-1
6,9,5,1000,0.9664,28318.53,-1
6,9,6,1000,0.9407,27035.9,-1
6,9,7,1000,0.8007,20037.45,-1
6,9,8,1000,0.6372,11858.13,-1
6,9,9,1000,0.4526,2631.18,-1
6,10,0,1000,0.3019,-4906.92,-1
6,10,1,1000,0.4482,2411.9,-1
6,10,2,1000,0.0295,-18524.12,0
6,10,3,1000,0.78,18999.26,-1
6,10,4,1000,0.8774,23869.05,-1
6,10,5,1000,0.9771,28855.89,-1
6,10,6,1000,0.9732,28658.46,-1
6,10,7,1000,0.8189,20945.76,-1
6,10,8,1000,0.642,12099.3,-1
6,10,9,1000,0.4543,2714.43,-1
6,11,0,1000,0.2863,-5682.99,-1
6,11,1,1000,0.4243,1216.88,-1
6,11,2,1000,0.0865,-15676.53,0
6,11,3,1000,0.8271,21354.43,-1
6,11,4,1000,0.9336,26679.1,-1
6,11,5,1000,1.0898,34491.05,-1
6,11,6,1000,1.1001,35005.66,-1
6,11,7,1000,0.8906,24531.77,-1
6,11,8,1000,0.6529,12644.69,-1
6,11,9,1000,0.4809,4043.88,-1
6,12,0,1000,0.3279,-3606.64,-1
6,12,1,1000,0.4701,3504.2,-1
6,12,2,1000,1.4026,50130.15,1
6,12,3,1000,0.9132,25659.85,-1
6,12,4,1000,1.0188,30938.74,-1
6,12,5,1000,1.1537,37685.79,-1
6,12,6,1000,1.1397,36985.87,-1
6,12,7,1000,0.895,24747.82,-1
6,12,8,1000,0.6233,11166.22,-1
6,12,9,1000,0.4812,4059.81,-1
6,13,0,1000,0.3678,-1612.04,-1
6,13,1,1000,0.5123,5613.85,-1
6,13,2,1000,1.3443,47215.65,1
6,13,3,1000,1.669,63450.45,1
6,13,4,1000,0.9959,29796.93,-1
6,13,5,1000,1.0801,34005.71,-1
6,13,6,1000,1.0402,32012.09,-1
6,13,7,1000,0.814,20698.22,-1
6,13,8,1000,0.5718,8588.5,-1
6,13,9,1000,0.4488,2440.67,-1
6,14,0,1000,0.3617,-1914.36,-1
6,14,1,1000,0.4871,4357.06,-1
6,14,2,1000,1.1405,37022.63,1
6,14,3,1000,0.8664,23318.37,-1
6,14,4,1000,1.0471,32356.29,-1
6,14,5,1000,1.1053,35263.37,-1
6,14,6,1000,0.9864,29321.48,-1
6,14,7,1000,0.7869,19346.47,-1
6,14,8,1000,0.6176,10881.57,-1
6,14,9,1000,0.4759,3796.01,-1
6,15,0,1000,0.3308,-3461.25,-1
6,15,1,1000,0.4306,1532.33,-1
6,15,2,1000,0.566,8297.54,-1
6,15,3,1000,0.8158,20790.58,-1
6,15,4,1000,1.09,34497.62,-1
6,15,5,1000,1.171,38548.99,-1
6,15,6,1000,0.9972,29859.87,-1
6,15,7,1000,0.8094,20472.24,-1
6,15,8,1000,0.6753,13764.4,-1
6,15,9,1000,0.4956,4778.54,-1
6,16,0,1000,0.3349,-3255.96,-1
6,16,1,1000,0.4276,1378.58,-1
6,16,2,1000,0.5296,6481.54,-1
6,16,3,1000,0.7492,17462.37,-1
6,16,4,1000,1.0085,30423.17,-1
6,16,5,1000,1.0904,34521.75,-1
6,16,6,1000,0.9321,26603.72,-1
6,16,7,1000,0.7591,17952.73,-1
6,16,8,1000,0.6186,10927.76,-1
6,16,9,1000,0.4407,2037.25,-1
6,17,0,1000,0.3484,-2581.22,-1
6,17,1,1000,0.4625,3123.09,-1
6,17,2,1000,0.5631,8152.54,-1
6,17,3,1000,0.7343,16713.9,-1
6,17,4,1000,0.9275,26373.55,-1
6,17,5,1000,0.9765,28825.7,-1
6,17,6,1000,0.8742,23708.23,-1
6,17,7,1000,0.7436,17180.11,-1
6,17,8,1000,0.5987,9935.8,-1
6,17,9,1000,0.4133,665.83,-1
6,18,0,1000,0.3195,-4026.37,-1
6,18,1,1000,0.4517,2585.12,-1
6,18,2,1000,0.5669,8346.79,-1
6,18,3,1000,0.6907,14536.84,-1
6,18,4,1000,0.8073,20366.05,-1
6,18,5,1000,0.8303,21513.74,-1
6,18,6,1000,0.7986,19931.19,-1
6,18,7,1000,0.7255,16273.85,-1
6,18,8,1000,0.6089,10444.1,-1
6,18,9,1000,0.4234,1169.22,-1
6,19,0,1000,0.2731,-6347.26,-1
6,19,1,1000,0.3889,-556.06,-1
6,19,2,1000,0.4842,4209.94,-1
6,19,3,1000,0.5752,8758.15,-1
6,19,4,1000,0.6609,13047.09,-1
6,19,5,1000,0.6914,14567.96,-1
6,19,6,1000,0.6877,14386.73,-1
6,19,7,1000,0.6409,12043.26,-1
6,19,8,1000,0.5559,7793.07,-1
6,19,9,1000,0.3943,-284.82,-1
6,20,0,1000,0.255,-7250.83,-1
6,20,1,1000,0.3445,-2776.93,-1
6,20,2,1000,0.3928,-358.45,-1
6,20,3,1000,0.4459,2294.46,-1
6,20,4,1000,0.5148,5742.46,-1
6,20,5,1000,0.5635,8174.58,-1
6,20,6,1000,0.571,8550.67,-1
6,20,7,1000,0.5261,6302.84,-1
6,20,8,1000,0.4544,2720.09,-1
6,20,9,1000,0.3407,-2966.46,-1
6,21,0,1000,0.25,-7498.34,-1
6,21,1,1000,0.3227,-3866.66,-1
6,21,2,1000,0.3641,-1796.12,-1
6,21,3,1000,0.4159,795.93,-1
6,21,4,1000,0.4795,3974.2,-1
6,21,5,1000,0.5263,6315.06,-1
6,21,6,1000,0.5216,6080.56,-1
6,21,7,1000,0.458,2901.73,-1
6,21,8,1000,0.3676,-1619.12,-1
6,21,9,1000,0.2965,-5176.39,-1
6,22,0,1000,0.2148,-9261.73,-1
6,22,1,1000,0.2825,-5874.35,-1
6,22,2,1000,0.3563,-2185.66,-1
6,22,3,1000,0.4297,1482.78,-1
6,22,4,1000,0.488,4399.3,-1
6,22,5,1000,0.5177,5883.46,-1
6,22,6,1000,0.5024,5118.86,-1
6,22,7,1000,0.4368,1842.2,-1
6,22,8,1000,0.3383,-3084.02,-1
6,22,9,1000,0.2748,-6261.02,-1
6,23,0,1000,0.1752,-11240.73,-1
6,23,1,1000,0.2422,-7888.17,-1
6,23,2,1000,0.3289,-3553.2,-1
6,23,3,1000,0.3986,-68.49,-1
6,23,4,1000,0.4455,2276.65,-1
6,23,5,1000,0.4759,3794.64,-1
6,23,6,1000,0.4655,3275.61,-1
6,23,7,1000,0.407,351.81,-1
6,23,8,1000,0.3239,-3802.93,-1
6,23,9,1000,0.2665,-6675.54,-1
6,24,0,1000,0.1645,-11773.26,-1
6,24,1,1000,0.2345,-8274.77,-1
6,24,2,1000,0.2978,-5110.62,-1
6,24,3,1000,0.3324,-3380.61,-1
6,24,4,1000,0.3613,-1935.07,-1
6,24,5,1000,0.3943,-282.8,-1
6,24,6,1000,0.3918,-411.81,-1
6,24,7,1000,0.3435,-2824.89,-1
6,24,8,1000,0.2896,-5521.81,-1
6,24,9,1000,0.2461,-7696.51,-1
7,0,0,1000,0.1678,-11608.01,-1
7,0,1,1000,0.2096,-9520.66,-1
7,0,2,1000,0.2637,-6813.97,-1
7,0,3,1000,0.3427,-2863.7,-1
7,0,4,1000,0.3978,-107.57,-1
7,0,5,1000,0.3703,-1487.37,-1
7,0,6,1000,0.3383,-3087.25,-1
7,0,7,1000,0.3227,-3865.33,-1
7,0,8,1000,0.2752,-6240.58,-1
7,0,9,1000,0.2192,-9040.13,-1
7,1,0,1000,0.187,-10651.82,-1
7,1,1,1000,0.2429,-7855.71,-1
7,1,2,1000,0.3108,-4458.22,-1
7,1,3,1000,0.3931,-343.33,-1
7,1,4,1000,0.4444,2218.5,-1
7,1,5,1000,0.4049,245.52,-1
7,1,6,1000,0.3686,-1569.8,-1
7,1,7,1000,0.3484,-2577.8,-1
7,1,8,1000,0.2943,-5284.76,-1
7,1,9,1000,0.2341,-8294.81,-1
7,2,0,1000,0.1961,-10193.05,-1
7,2,1,1000,0.2819,-5906.67,-1
7,2,2,1000,0.3771,-1145.27,-1
7,2,3,1000,0.4385,1923.55,-1
7,2,4,1000,0.4664,3321.63,-1
7,2,5,1000,0.4668,3340.11,-1
7,2,6,1000,0.4671,3355.1,-1
7,2,7,1000,0.4284,1418.55,-1
7,2,8,1000,0.35,-2497.58,-1
7,2,9,1000,0.2787,-6063.01,-1
7,3,0,1000,0.2061,-9694.95,-1
7,3,1,1000,0.3135,-4324.94,-1
7,3,2,1000,0.4336,1681.44,-1
7,3,3,1000,0.4908,4537.94,-1
7,3,4,1000,0.5095,5473.14,-1
7,3,5,1000,0.5362,6809.71,-1
7,3,6,1000,0.5581,7907.19,-1
7,3,7,1000,0.5023,5117.37,-1
7,3,8,1000,0.3993,-35.78,-1
7,3,9,1000,0.3143,-4287.42,-1
7,4,0,1000,0.2191,-9047.32,-1
7,4,1,1000,0.3327,-3366.0,-1
7,4,2,1000,0.4649,3245.44,-1
7,4,3,1000,0.5374,6869.18,-1
7,4,4,1000,0.564,8200.87,-1
7,4,5,1000,0.5793,8965.05,-1
7,4,6,1000,0.5892,9458.27,-1
7,4,7,1000,0.5254,6269.28,-1
7,4,8,1000,0.415,751.42,-1
7,4,9,1000,0.3231,-3843.64,-1
7,5,0,1000,0.2335,-8326.01,-1
7,5,1,1000,0.335,-3251.23,-1
7,5,2,1000,0.464,3200.69,-1
7,5,3,1000,0.567,8347.91,-1
7,5,4,1000,0.6227,11133.72,-1
7,5,5,1000,0.621,11051.99,-1
7,5,6,1000,0.5952,9762.4,-1
7,5,7,1000,0.5249,6246.67,-1
7,5,8,1000,0.4307,1536.98,-1
7,5,9,1000,0.3362,-3188.66,-1
7,6,0,1000,0.2627,-6862.79,-1
7,6,1,1000,0.3679,-1607.48,-1
7,6,2,1000,0.5186,5930.81,-1
7,6,3,1000,0.6665,13326.24,-1
7,6,4,1000,0.7603,18014.84,-1
7,6,5,1000,0.7578,17890.44,-1
7,6,6,1000,0.7022,15111.81,-1
7,6,7,1000,0.6099,10496.14,-1
7,6,8,1000,0.5052,5260.24,-1
7,6,9,1000,0.3905,-476.63,-1
7,7,0,1000,0.3023,-4884.99,-1
7,7,1,1000,0.4317,1584.62,-1
7,7,2,1000,0.6271,11352.98,-1
7,7,3,1000,0.8196,20981.84,-1
7,7,4,1000,0.9439,27194.94,-1
7,7,5,1000,0.9473,27364.2,-1
7,7,6,1000,0.8747,23735.04,-1
7,7,7,1000,0.7484,17420.39,-1
7,7,8,1000,0.6047,10233.9,-1
7,7,9,1000,0.4562,2808.0,-1
7,8,0,1000,0.3574,-2129.7,-1
7,8,1,1000,0.5198,5988.09,-1
7,8,2,1000,0.7477,17383.6,-1
7,8,3,1000,0.9561,27804.39,-1
7,8,4,1000,1.0922,34612.33,-1
7,8,5,1000,1.12,36000.8,-1
7,8,6,1000,1.0518,32591.85,-1
7,8,7,1000,0.8904,24520.69,-1
7,8,8,1000,0.7098,15488.69,-1
7,8,9,1000,0.517,5851.81,-1
7,9,0,1000,0.3703,-1484.04,-1
7,9,1,1000,0.5418,7090.2,-1
7,9,2,1000,0.7565,17827.1,-1
7,9,3,1000,0.9392,26958.75,-1
7,9,4,1000,1.0707,33536.66,-1
7,9,5,1000,1.1523,37615.98,-1
7,9,6,1000,1.1163,35816.95,-1
7,9,7,1000,0.9377,26884.34,-1
7,9,8,1000,0.746,17299.46,-1
7,9,9,1000,0.532,6598.34,-1
7,10,0,1000,0.3507,-2467.17,-1
7,10,1,1000,0.5151,5754.57,-1
7,10,2,1000,0.7215,16074.46,-1
7,10,3,1000,0.8963,24816.25,-1
7,10,4,1000,1.0354,31772.08,-1
7,10,5,1000,1.1727,38635.29,-1
7,10,6,1000,1.1606,38031.12,-1
7,10,7,1000,0.963,28147.94,-1
7,10,8,1000,0.7583,17914.05,-1
7,10,9,1000,0.5398,6990.31,-1
7,11,0,1000,0.3023,-4887.14,-1
7,11,1,1000,0.4456,2281.96,-1
7,11,2,1000,0.6841,14205.85,-1
7,11,3,1000,0.8869,24346.58,-1
7,11,4,1000,1.0289,31444.08,-1
7,11,5,1000,1.2175,40877.36,-1
7,11,6,1000,1.2209,41044.06,-1
7,11,7,1000,0.9804,29022.43,-1
7,11,8,1000,0.7376,16881.29,-1
7,11,9,1000,0.5468,7340.78,-1
7,12,0,1000,0.3114,-4427.77,-1
7,12,1,1000,0.4472,2361.28,-1
7,12,2,1000,1.1407,37034.75,1
7,12,3,1000,0.9177,25885.07,-1
7,12,4,1000,1.052,32598.04,-1
7,12,5,1000,1.2127,40635.66,-1
7,12,6,1000,1.1943,39714.76,-1
7,12,7,1000,0.932,26601.09,-1
7,12,8,1000,0.6714,13572.02,-1
7,12,9,1000,0.5209,6043.62,-1
7,13,0,1000,0.3487,-2564.66,-1
7,13,1,1000,0.9147,25734.38,1
7,13,2,1000,1.0982,34911.53,1
7,13,3,1000,1.3965,49826.11,1
7,13,4,1000,1.0228,31138.08,-1
7,13,5,1000,1.1365,36824.19,-1
7,13,6,1000,1.0956,34779.16,-1
7,13,7,1000,0.8524,22622.5,-1
7,13,8,1000,0.6167,10835.99,-1
7,13,9,1000,0.4838,4188.6,-1
7,14,0,1000,0.3509,-2453.75,-1
7,14,1,1000,0.4825,4124.41,-1
7,14,2,1000,1.3542,47708.54,1
7,14,3,1000,0.9474,27370.36,-1
7,14,4,1000,1.176,38799.07,-1
7,14,5,1000,1.2462,42309.54,-1
7,14,6,1000,1.1013,35062.69,-1
7,14,7,1000,0.8719,23596.64,-1
7,14,8,1000,0.6857,14285.79,-1
7,14,9,1000,0.5205,6024.92,-1
7,15,0,1000,0.3278,-3610.52,-1
7,15,1,1000,0.447,2349.12,-1
7,15,2,1000,0.6505,12523.63,-1
7,15,3,1000,0.9821,29106.69,-1
7,15,4,1000,1.3184,45922.4,-1
7,15,5,1000,1.3875,49373.78,-1
7,15,6,1000,1.1619,38097.31,-1
7,15,7,1000,0.9341,26706.49,-1
7,15,8,1000,0.7646,18227.74,-1
7,15,9,1000,0.5507,7532.92,-1
7,16,0,1000,0.3304,-3479.03,-1
7,16,1,1000,0.4422,2107.75,-1
7,16,2,1000,0.6106,10530.9,-1
7,16,3,1000,0.9054,25272.46,-1
7,16,4,1000,1.217,40848.94,-1
7,16,5,1000,1.2835,44173.55,-1
7,16,6,1000,1.08,33998.86,-1
7,16,7,1000,0.8735,23677.42,-1
7,16,8,1000,0.7004,15020.84,-1
7,16,9,1000,0.4914,4567.98,-1
7,17,0,1000,0.3389,-3056.34,-1
7,17,1,1000,0.4706,3529.68,-1
7,17,2,1000,0.639,11947.84,-1
7,17,3,1000,0.8774,23868.21,-1
7,17,4,1000,1.1052,35261.51,-1
7,17,5,1000,1.1307,36537.46,-1
7,17,6,1000,0.9915,29577.16,-1
7,17,7,1000,0.8331,21655.71,-1
7,17,8,1000,0.6536,12677.57,-1
7,17,9,1000,0.4407,2033.26,-1
7,18,0,1000,0.3052,-4742.4,-1
7,18,1,1000,0.4544,2721.64,-1
7,18,2,1000,0.6445,12225.67,-1
7,18,3,1000,0.8321,21603.9,-1
7,18,4,1000,0.9661,28304.85,-1
7,18,5,1000,0.9511,27556.66,-1
7,18,6,1000,0.8849,24242.7,-1
7,18,7,1000,0.7878,19391.27,-1
7,18,8,1000,0.6332,11658.33,-1
7,18,9,1000,0.4233,1162.56,-1
7,19,0,1000,0.2576,-7121.57,-1
7,19,1,1000,0.3892,-539.96,-1
7,19,2,1000,0.557,7851.43,-1
7,19,3,1000,0.7058,15289.34,-1
7,19,4,1000,0.801,20050.59,-1
7,19,5,1000,0.7893,19464.3,-1
7,19,6,1000,0.7533,17667.36,-1
7,19,7,1000,0.6881,14405.64,-1
7,19,8,1000,0.57,8498.67,-1
7,19,9,1000,0.3876,-617.68,-1
7,20,0,1000,0.2441,-7793.96,-1
7,20,1,1000,0.348,-2599.88,-1
7,20,2,1000,0.4619,3096.58,-1
7,20,3,1000,0.5684,8422.34,-1
7,20,4,1000,0.645,12252.28,-1
7,20,5,1000,0.6466,12328.19,-1
7,20,6,1000,0.6206,11029.65,-1
7,20,7,1000,0.5647,8233.74,-1
7,20,8,1000,0.4738,3688.69,-1
7,20,9,1000,0.3452,-2738.39,-1
7,21,0,1000,0.248,-7599.9,-1
7,21,1,1000,0.3328,-3360.64,-1
7,21,2,1000,0.4276,1381.74,-1
7,21,3,1000,0.5278,6389.68,-1
7,21,4,1000,0.6001,10006.15,-1
7,21,5,1000,0.5959,9796.53,-1
7,21,6,1000,0.5559,7796.39,-1
7,21,7,1000,0.4892,4459.15,-1
7,21,8,1000,0.3977,-114.72,-1
7,21,9,1000,0.3193,-4034.06,-1
7,22,0,1000,0.2152,-9239.71,-1
7,22,1,1000,0.2928,-5359.52,-1
7,22,2,1000,0.4101,505.85,-1
7,22,3,1000,0.5239,6194.48,-1
7,22,4,1000,0.5889,9442.9,-1
7,22,5,1000,0.571,8552.03,-1
7,22,6,1000,0.5239,6196.9,-1
7,22,7,1000,0.4584,2921.06,-1
7,22,8,1000,0.3649,-1752.67,-1
7,22,9,1000,0.2979,-5104.6,-1
7,23,0,1000,0.1755,-11225.75,-1
7,23,1,1000,0.2476,-7620.78,-1
7,23,2,1000,0.3599,-2007.3,-1
7,23,3,1000,0.4546,2729.05,-1
7,23,4,1000,0.5069,5346.52,-1
7,23,5,1000,0.5123,5616.14,-1
7,23,6,1000,0.485,4252.07,-1
7,23,7,1000,0.4266,1332.43,-1
7,23,8,1000,0.345,-2750.95,-1
7,23,9,1000,0.2827,-5865.08,-1
7,24,0,1000,0.1628,-11862.16,-1
7,24,1,1000,0.2312,-8442.3,-1
7,24,2,1000,0.2972,-5139.58,-1
7,24,3,1000,0.3384,-3077.54,-1
7,24,4,1000,0.3748,-1261.03,-1
7,24,5,1000,0.4209,1045.88,-1
7,24,6,1000,0.4249,1245.3,-1
7,24,7,1000,0.3742,-1290.31,-1
7,24,8,1000,0.3097,-4516.07,-1
7,24,9,1000,0.2548,-7260.92,-1
8,0,0,1000,0.1687,-11563.12,-1
8,0,1,1000,0.2202,-8988.3,-1
8,0,2,1000,0.3007,-4967.16,-1
8,0,3,1000,0.3771,-1145.16,-1
8,0,4,1000,0.4185,925.69,-1
8,0,5,1000,0.41,502.27,-1
8,0,6,1000,0.3813,-934.04,-1
8,0,7,1000,0.3471,-2643.55,-1
8,0,8,1000,0.3021,-4893.39,-1
8,0,9,1000,0.2404,-7978.45,-1
8,1,0,1000,0.182,-10902.15,-1
8,1,1,1000,0.2419,-7905.43,-1
8,1,2,1000,0.3317,-3416.28,-1
8,1,3,1000,0.4153,765.22,-1
8,1,4,1000,0.4622,3111.25,-1
8,1,5,1000,0.4615,3076.57,-1
8,1,6,1000,0.4387,1936.95,-1
8,1,7,1000,0.3997,-17.1,-1
8,1,8,1000,0.3436,-2818.63,-1
8,1,9,1000,0.2736,-6322.44,-1
8,2,0,1000,0.1851,-10745.91,-1
8,2,1,1000,0.2618,-6907.86,-1
8,2,2,1000,0.3803,-982.77,-1
8,2,3,1000,0.4762,3810.74,-1
8,2,4,1000,0.5244,6219.76,-1
8,2,5,1000,0.5416,7078.06,-1
8,2,6,1000,0.5442,7208.38,-1
8,2,7,1000,0.496,4801.03,-1
8,2,8,1000,0.3937,-314.38,-1
8,2,9,1000,0.3059,-4704.25,-1
8,3,0,1000,0.2062,-9689.58,-1
8,3,1,1000,0.2992,-5038.25,-1
8,3,2,1000,0.4394,1967.85,-1
8,3,3,1000,0.5497,7485.18,-1
8,3,4,1000,0.6038,10192.03,-1
8,3,5,1000,0.6254,11268.26,-1
8,3,6,1000,0.6371,11854.21,-1
8,3,7,1000,0.5769,8846.36,-1
8,3,8,1000,0.4361,1805.47,-1
8,3,9,1000,0.3311,-3447.13,-1
8,4,0,1000,0.2324,-8380.41,-1
8,4,1,1000,0.3358,-3210.79,-1
8,4,2,1000,0.4902,4507.62,-1
8,4,3,1000,0.6199,10992.76,-1
8,4,4,1000,0.686,14298.44,-1
8,4,5,1000,0.69,14502.26,-1
8,4,6,1000,0.6798,13990.75,-1
8,4,7,1000,0.6065,10324.29,-1
8,4,8,1000,0.4608,3041.36,-1
8,4,9,1000,0.3493,-2534.46,-1
8,5,0,1000,0.2441,-7794.21,-1
8,5,1,1000,0.3495,-2526.83,-1
8,5,2,1000,0.5294,6468.08,-1
8,5,3,1000,0.6985,14923.71,-1
8,5,4,1000,0.7866,19330.64,-1
8,5,5,1000,0.7457,17286.25,-1
8,5,6,1000,0.6626,13129.91,-1
8,5,7,1000,0.569,8451.73,-1
8,5,8,1000,0.4723,3615.0,-1
8,5,9,1000,0.3731,-1346.78,-1
8,6,0,1000,0.2736,-6321.22,-1
8,6,1,1000,0.3865,-676.85,-1
8,6,2,1000,0.5829,9143.82,-1
8,6,3,1000,0.7844,19221.42,-1
8,6,4,1000,0.9049,25246.81,-1
8,6,5,1000,0.8594,22969.59,-1
8,6,6,1000,0.7289,16446.53,-1
8,6,7,1000,0.6081,10406.72,-1
8,6,8,1000,0.5389,6943.29,-1
8,6,9,1000,0.4362,1809.82,-1
8,7,0,1000,0.3239,-3807.16,-1
8,7,1,1000,0.4551,2753.06,-1
8,7,2,1000,0.6636,13179.82,-1
8,7,3,1000,0.8876,24378.26,-1
8,7,4,1000,1.0403,32015.07,-1
8,7,5,1000,1.0206,31029.61,-1
8,7,6,1000,0.8836,24177.56,-1
8,7,7,1000,0.7313,16564.7,-1
8,7,8,1000,0.634,11702.43,-1
8,7,9,1000,0.5024,5118.58,-1
8,8,0,1000,0.3739,-1303.33,-1
8,8,1,1000,0.5285,6423.15,-1
8,8,2,1000,0.7687,18436.21,-1
8,8,3,1000,1.0187,30933.39,-1
8,8,4,1000,1.1894,39470.4,-1
8,8,5,1000,1.2107,40534.41,-1
8,8,6,1000,1.1062,35311.73,-1
8,8,7,1000,0.9178,25888.68,-1
8,8,8,1000,0.7318,16589.49,-1
8,8,9,1000,0.5367,6833.95,-1
8,9,0,1000,0.3862,-691.05,-1
8,9,1,1000,0.5473,7364.4,-1
8,9,2,1000,0.7936,19681.69,-1
8,9,3,1000,1.045,32248.3,-1
8,9,4,1000,1.2257,41285.28,-1
8,9,5,1000,1.3171,45855.68,-1
8,9,6,1000,1.2628,43140.33,-1
8,9,7,1000,1.0454,32270.13,-1
8,9,8,1000,0.7969,19846.83,-1
8,9,9,1000,0.557,7851.8,-1
8,10,0,1000,0.3822,-889.05,-1
8,10,1,1000,0.5377,6886.6,-1
8,10,2,1000,0.7658,18287.63,-1
8,10,3,1000,1.0088,30438.91,-1
8,10,4,1000,1.2098,40492.04,-1
8,10,5,1000,1.3696,48482.07,-1
8,10,6,1000,1.3382,46910.56,-1
8,10,7,1000,1.0995,34976.87,-1
8,10,8,1000,0.8508,22540.96,-1
8,10,9,1000,0.6017,10086.11,-1
8,11,0,1000,0.34,-2999.67,-1
8,11,1,1000,0.4709,3542.63,-1
8,11,2,1000,0.7086,15432.15,-1
8,11,3,1000,0.9918,29589.63,-1
8,11,4,1000,1.2198,40991.79,-1
8,11,5,1000,1.3618,48091.95,-1
8,11,6,1000,1.3103,45513.82,-1
8,11,7,1000,1.0838,34188.33,-1
8,11,8,1000,0.8697,23485.73,-1
8,11,9,1000,0.6378,11887.9,-1
8,12,0,1000,0.322,-3902.25,-1
8,12,1,1000,0.4337,1686.21,-1
8,12,2,1000,0.67,13498.27,-1
8,12,3,1000,0.981,29048.3,-1
8,12,4,1000,1.2296,41478.77,-1
8,12,5,1000,1.3414,47072.14,-1
8,12,6,1000,1.2686,43428.47,-1
8,12,7,1000,1.0491,32456.75,-1
8,12,8,1000,0.8262,21308.41,-1
8,12,9,1000,0.6049,10244.57,-1
8,13,0,1000,0.3388,-3060.98,-1
